position0_particle0,position1_particle0,position2_particle0,position0_particle1,position1_particle1,position2_particle1,position0_particle2,position1_particle2,position2_particle2,position0_particle3,position1_particle3,position2_particle3,momentum0_particle0,momentum1_particle0,momentum2_particle0,momentum0_particle1,momentum1_particle1,momentum2_particle1,momentum0_particle2,momentum1_particle2,momentum2_particle2,momentum0_particle3,momentum1_particle3,momentum2_particle3,lambda0,lambda1,time,hamiltonian_current_time
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176470588235294,0.0,0.0,0.0,1.1764705882352937
0.0009352777099267827,0.00037065542697428303,1.0349098834276612e-06,1.0009125057710804,0.007010235832809391,0.001209062710122939,0.016867652088713072,1.0004231633977043,0.0025680357740669704,0.9750185912781131,0.9868384477999281,0.28850899687023157,0.007482221679414262,0.0029652434157942643,8.27927906742129e-06,0.0073000461686426625,0.05608188666247513,0.009672501680983514,0.13494121670970458,0.00338530718163375,0.020544286192535764,-0.1998512697750957,-0.10529241760057488,1.1316013867265584,0.02983553118007864,1.397723837350744,0.25,1.6264122012721791
0.004616424691265069,0.00398244242500925,4.4187694203710686e-05,1.0033263513759672,0.05143987528250161,0.01810725520815821,0.06119895871780412,1.0034433370119358,0.014902774720430851,0.908615833017579,0.9022225038823728,0.5360927440143121,0.021966954171292026,0.025929052568485475,0.00033694299549484293,0.012010718670451559,0.29935522893506267,0.12551303830329863,0.2197092363230238,0.020776081732217958,0.07813362537837529,-0.33137079630917726,-0.5716351337398675,0.8490685904260857,0.05469724213798992,1.2271978349668056,0.5,1.2061871331106013
0.01675226829895417,0.014664552012422725,0.0004154364473291963,1.0119585761699685,0.105444392023929,0.03679435096149462,0.12629169720002612,1.0085857990148566,0.0460640442256146,0.7981771174300472,0.793679373048012,0.7548554170289842,0.07511979469022079,0.059527824130822325,0.002633047029509042,0.05704707968156041,0.13268090499635646,0.02398372772339267,0.30103267153475205,0.02036361429114834,0.17115653066309475,-0.5521389283910774,-0.2967099129350194,0.901032793691291,0.20319988037041334,1.5474432294407072,0.75,1.5051922297411977
0.030242668556659157,0.03253132329667287,0.0009714887162250919,1.0171294391867045,0.16904128865066234,0.08710819003716512,0.19897370386906565,1.015475202858323,0.09423609613203479,0.6827820558731627,0.6616187318689396,0.8946828941579995,0.0328034073714191,0.08340634614317881,0.0018153711216581231,-0.015680175547673144,0.37609426801751045,0.37852698488197134,0.2804233818175643,0.03475161645658271,0.21421988458826674,-0.37102156406399844,-0.7597752164975591,0.21758702334083183,-0.18738581990946931,0.5160705997387259,1.0,1.235159302687249
0.05687869405652902,0.056528921637921635,0.003581700442359078,1.0296215612052089,0.24024777422856905,0.1450691472853269,0.2729755838481073,1.0194496160095183,0.16663716935981593,0.5449486938101163,0.5164668463849875,0.9870266871612253,0.18028479662753977,0.1085744405868113,0.019066322687413765,0.11561715169570835,0.1935576166057432,0.08516067310332313,0.31159165801476846,-0.0029563112470188534,0.36498870123398236,-0.7316453324403718,-0.4014398673740574,0.5211633206849748,0.6011877864134931,1.8291878322269344,1.25,1.298156510979945
0.08132481487477,0.08550676059770462,0.005587053741378184,1.0337121126682627,0.29894533269196083,0.22330800115795965,0.3438741987906825,1.0227640166909122,0.2534754158365992,0.42742834700110127,0.3913529429043026,1.0244091096238612,0.015284169918388112,0.1232482710914526,-0.0030234962952609135,-0.08289273999127712,0.2760228511013909,0.540750157877739,0.2555972615258332,0.02947151669817021,0.3297172705802837,-0.20851744203174863,-0.5994713604714217,-0.22210394098388742,-0.7394575991395292,-0.2852067126320166,1.5,1.238313322009419
0.11645011237540612,0.12387304351685466,0.01357839747545637,1.038477691269822,0.3613990360040212,0.31926867643618506,0.4034043737898847,1.0173997809857498,0.3541711179559351,0.3178157377049373,0.2658296189434452,1.008248236421963,0.26571821008670077,0.18368199226174767,0.0669542461678864,0.12101736880375079,0.22360677539509208,0.22693524434806428,0.22064413846778455,-0.0723854023394696,0.4758483463744033,-0.668383432337563,-0.40471523121543757,0.09281695536870183,1.068600944967973,1.9259805511462444,1.75,1.0801080117189454
0.15434184388801497,0.16121349617804445,0.018895215388096454,1.038812105659219,0.40756406164100456,0.4151574454056158,0.4555242438764355,1.0074777389889686,0.469319604134951,0.22442122248148624,0.17582089366136086,0.9742337405203931,0.03741564201417005,0.11504162902777058,-0.024419702866765716,-0.11834205368857412,0.14571342970077508,0.5401749074073814,0.1963148222246219,-0.006990933634779529,0.4453395430577238,-0.07877268945004554,-0.31535457104123704,-0.36493292258126053,-0.9987011955791939,-0.32624429965489404,2.0,1.1936097359628361
0.1938951953596873,0.20886237536307992,0.03341425492619087,1.0272180932,0.44676413876809273,0.5323889024823659,0.49486976403372906,0.9916195379482854,0.5839380929140158,0.16838239280160985,0.10007074767740289,0.8978596611320439,0.27901116975920864,0.26614940445251306,0.14057201917152104,0.02558995401482072,0.16788718731593014,0.39767674920661994,0.11844933903372672,-0.11987467469068623,0.4716083671747942,-0.3695379479889656,-0.2906465968304266,-0.24605971252553366,0.9656378772928925,1.1127947280041837,2.25,0.9121424236234119
0.2444975374169862,0.26181042826271,0.050527413864675214,1.0211865521897656,0.4784921436062206,0.6419690496725399,0.520248618241955,0.9610293881283737,0.7063432512279749,0.11492410826895356,0.054320910719628204,0.8229270348784484,0.1258075666991827,0.15743501874452773,-0.0036667476636462917,-0.07384228209669443,0.08593685138909307,0.47896442831477204,0.08458149463208052,-0.12484652386860723,0.5076328993368785,-0.058128328272284674,-0.07535209883177083,-0.3534012975032295,-0.6190543093039219,0.7293076846886101,2.5,1.1092861058906864
0.29174003017323025,0.3132679899266033,0.06970307551391948,0.9934819891852509,0.493041605254199,0.7590793662246001,0.5390875844970044,0.9337577596779615,0.8287393953764979,0.11053679878112217,0.03527314532440444,0.7335048332037262,0.25213237535076966,0.2542254745666189,0.15707204085760046,-0.14779422193942338,0.030458841794733998,0.45791810410171035,0.0661302354083148,-0.09332650373469055,0.4715362538513051,0.02302985236963359,-0.07703002433001928,-0.3619763158945489,0.5325692752698167,-0.40661326055572583,2.75,0.8512160187040353
0.35055504402721943,0.37792645319419477,0.10657320814178328,0.9746238270951653,0.506254563609425,0.8773326064479923,0.5412496224474262,0.8876559279072985,0.9399900162761899,0.106293731210709,0.036294836347495675,0.6467364323994134,0.21838773548114387,0.26304223157411266,0.13788902016530993,-0.0030710747812612124,0.07524482504707439,0.48810781768542655,-0.04883393180494059,-0.27548815043061287,0.41846871334623137,-0.05697439293293897,0.08520355251474918,-0.3321708905399539,-0.2464310839594132,2.1531662201062858,3.0,1.0265537178245474
0.4067107220812999,0.4420270917476891,0.14032606630962005,0.9386939781488429,0.5033170358053038,0.9848598773682354,0.5383184085057986,0.8438621243445384,1.0560406284238804,0.14063235524049142,0.06302289108468238,0.5742357977710286,0.23085768895149975,0.24976287685384227,0.13213384517738425,-0.2843677167893172,-0.09874504748004381,0.3721103496765186,0.025384220271919587,-0.07486227807146806,0.5099361838352915,0.3316833851711985,0.12862088538274447,-0.2478341864871238,0.12609736377684697,-1.9507982178012135,3.25,0.8838010729109107
0.4711999758073381,0.5087821022331993,0.19469907787917243,0.9020752828681416,0.49570026567270575,1.0970157270204053,0.5252944689920828,0.7915181672840506,1.1530034349688112,0.18493935112143986,0.10801489176198012,0.5072622591949094,0.2850563408568059,0.28427720703023884,0.3028502473790349,-0.008581845456293317,0.03781088641925925,0.5251364475408395,-0.12957573638164632,-0.3438893784124349,0.26576626852415536,0.022772581876388902,0.2313151200356374,-0.28795412212182986,0.3776534544715704,3.4799627437947,3.5,0.9341706853372909
0.5364302473258651,0.5805303855025734,0.25485772523366157,0.8637689512999648,0.48235232100694625,1.1946504899070491,0.5037577451542632,0.7329898787871729,1.2482040546587534,0.24330593230555095,0.16855054721534654,0.46489498784121097,0.23678583129140973,0.28970905912475436,0.17841893145687823,-0.29786880708912156,-0.14459444374533517,0.2559416555523107,-0.04271805432091045,-0.12433692956258642,0.49583868899538147,0.4441600675964999,0.25297012359129395,-0.05098404870775754,-0.5084559950160257,-2.9061000332116222,3.75,0.9424913489513588
0.5984186646822641,0.6522760715310363,0.33006087011187674,0.8130084950808821,0.457001895723139,1.287045300994657,0.482507294212488,0.6804032478594778,1.328331587728495,0.32517004316845216,0.24222986542514519,0.443317985369773,0.25912150755978297,0.28425642910294824,0.42320622756884335,-0.1082148426635398,-0.05820895852512317,0.48321683314855235,-0.12728555321329094,-0.29635611785897414,0.14518157556255115,0.21075281930670958,0.3364644220870951,-0.12163197106374606,0.47522097230720717,3.2979442350284334,4.0,0.8337711988066161
0.6650792428472829,0.7238674445409149,0.4240868603526377,0.7713370685696709,0.4348654800863079,1.3755000928726235,0.4517171737077865,0.6173071788955099,1.3931636005662955,0.4011529717151748,0.32454682572969873,0.4383156351335364,0.2741631177603673,0.2884745549760805,0.32900169435724425,-0.22515656942615003,-0.11888236656952579,0.2244215018751803,-0.1190354108243207,-0.20841243385276934,0.3734745271398541,0.3971106090670713,0.32207126034933303,0.08161316917385304,-0.009063024079505782,-1.7725846407897368,4.25,0.95038497790156
0.7292922659220837,0.7938584076025698,0.520160650932428,0.7189122933514974,0.4043631602201095,1.4411306333074834,0.42269621075637676,0.5628005169886869,1.458052774498197,0.4951585701669173,0.4109476015665417,0.4723094516466283,0.23954106683803963,0.2714531495171587,0.43958863028107825,-0.19424163231923788,-0.12513619236006132,0.3006228216036988,-0.1131322927869573,-0.2276408614018144,0.14563886431535863,0.3549341785468686,0.3691349463454107,0.1903373629308824,-0.05895966688379689,1.6507261307344778,4.5,0.7802541767219318
0.7852635661529703,0.8553794900611685,0.6460176593263405,0.6717259213899893,0.37308139582252237,1.5146359595684231,0.394532563732111,0.5085977842334969,1.4948466120451975,0.5836081018195344,0.5032949521966003,0.5128983848614324,0.20822933500905336,0.2207155101516313,0.5672674368702213,-0.18324934337282667,-0.12511792282063544,0.2874197884838197,-0.11217688340716894,-0.2059810006397057,0.14871183606064542,0.35266207467406824,0.3696438586950576,0.13437410278754977,0.2578692063907005,-0.15630414076699795,4.75,0.9304659889286344
0.8393948012327317,0.9205301382187302,0.7728216168498183,0.6248738833106123,0.3431406384905056,1.5606046716164472,0.36467734320651324,0.4584695844078276,1.536751244574918,0.6748386232120311,0.5856281777480873,0.5946097092814865,0.22482054562903758,0.30048967510886204,0.4471642233176014,-0.19156696126218925,-0.1144081358354987,0.08032990790037393,-0.1266648807976129,-0.19504459796564866,0.18652522417711978,0.3771820964659063,0.2890219457168387,0.5193164925728829,-0.6827173266763491,-0.43233158584817755,5.0,0.7984478154983935
0.8804384419793377,0.9671839157012739,0.919709873327291,0.5764887091502595,0.3094804989211009,1.6089418919311989,0.34335486170905594,0.4174774696750637,1.5581308986915625,0.7649289697876808,0.6730449454604562,0.6880961081697157,0.10352858034381093,0.07274054475148747,0.7279418285021808,-0.19551443202063323,-0.15487298071973876,0.30636785461764,-0.04391497118204552,-0.13289231989646227,-0.015487991243963979,0.3435406761392908,0.4103121959821129,0.22857469853295054,1.1884493068644382,1.903730842118886,5.25,0.8789730736166395
0.9213902102717464,1.0126987349858692,1.0767443026379386,0.53759505577946,0.2843679308584277,1.6444022270495653,0.3198567048712435,0.37689264408851353,1.5745861818690277,0.8412671771682447,0.7454967006089795,0.805000469361529,0.22408556599545792,0.29137800952527493,0.5283336059830005,-0.11563479494576294,-0.04602756378164688,-0.022685173670708148,-0.14407028352045376,-0.19178628479593912,0.14713025666368584,0.26716498290522084,0.16930184520607386,0.7066601910015566,-1.1118833697368766,-1.6076161628664747,5.5,0.8588848991607332
0.9466132157671916,1.0423348772783756,1.2369488147868883,0.49844022077620276,0.2587196713946543,1.6671675680608709,0.3049584926946726,0.3481322031491223,1.5880578038278705,0.9156832874743858,0.8122364948792228,0.9464797248390554,-0.022301522031896066,-0.05428887118522358,0.7533024912085977,-0.19760388508029486,-0.15915851192854027,0.20480790176115285,0.02488458610788658,-0.038297242719190605,-0.039357280992943236,0.32816389954390734,0.36461650895587217,0.42517385281865466,1.0558104453977786,1.9569828414179553,5.75,0.8144785558374065
0.9583783520346061,1.0590190835589122,1.4118162719572114,0.46508810658320543,0.23553712042381086,1.6920700678880716,0.298143892440666,0.3294605829536447,1.5899434788048512,0.9768390444719109,0.8685942437507476,1.0912373665455375,0.11642261217121205,0.18776252142951577,0.6456371661539858,-0.06921302846368356,-0.02630189583820718,-0.005587903143547245,-0.07940138813993917,-0.11107571884462984,0.054442680808787905,0.16108215643629395,0.08624548201632604,0.7328872808332021,-1.251473596372217,-1.3725350526179205,6.0,0.89071300244986
0.9621372890114688,1.0703683364648788,1.5803347382708715,0.4427505388109802,0.22405573016922703,1.6986241128623192,0.2901369180490121,0.3136320653602076,1.5982418362312372,1.024880107672274,0.9035945427640947,1.263433352829602,-0.08635111635631021,-0.09696849818178185,0.7025105643552941,-0.1094875137141182,-0.06554922619846346,0.058020262937527746,0.015345593006707863,-0.015552421902867186,0.011944178602299061,0.22324634916661043,0.1937569100904509,0.6446806094393145,0.8667741972766008,0.7896314022761508,6.25,0.7528036900975322
0.9465530185102111,1.0563996246423037,1.7553335494471876,0.41804355101976687,0.20864419734997347,1.710741192822257,0.29972166009499535,0.31515400426034185,1.5994918210311309,1.0646803001247072,0.9369491608876399,1.431536284537905,-0.03832304765375069,-0.014781196398818542,0.6974799250552339,-0.08816838861558839,-0.05774303635556492,0.038916376741974484,0.06133234336115804,0.027727933103941314,-0.001944300203149695,0.09515519045285492,0.07308003489791064,0.7001428442271098,-0.43880423708548544,0.7003157960812624,6.5,0.8745499029260069
0.928796416939629,1.0412941880782414,1.92719743518629,0.4116979211277738,0.2116758630560489,1.7166206548507361,0.30341032535918183,0.31390571655574984,1.601160944878225,1.0813329831476086,0.9421735733384622,1.6119237806126954,-0.10372976491090631,-0.10606229611368136,0.6774311608575851,0.03740334947964391,0.08199636200416832,0.008119319485858456,-0.03182302124766608,-0.03771423474067739,0.015297290979902652,0.038066273730357404,-0.031284735291332834,0.7429571243712136,0.26834123614076577,-1.2152523500250318,6.75,0.7568742732150995
0.8913936705468668,1.0016777826431773,2.088749569544727,0.40254092824758486,0.21142484010628046,1.719258997055729,0.32397564353623154,0.32980969748557304,1.6112572354942685,1.0916703321041468,0.9444031722477422,1.7926951750889804,-0.19549220623119115,-0.2108689473668311,0.6149859140099091,-0.1106592925211555,-0.08400454560231582,0.012987418154084478,0.19634556666406394,0.16494608217926318,0.06547303394844509,0.044632517921948035,0.04912152656557238,0.7032140314390668,-0.0516257491313956,2.3641145832117814,7.0,0.841324302501453
0.846684922641651,0.9567517626637733,2.246313676411828,0.40729706748059563,0.22291888651122188,1.7282136642378838,0.34402412730817306,0.3487222073630241,1.6184049295162888,1.0824519894751574,0.924959118157414,1.9686552899923848,-0.1621777770105357,-0.1485392124684009,0.6455269409269007,0.1487084063852417,0.17595691684184725,0.05864991930315384,-0.03595769648853164,-0.013646003159654368,-0.008291481772282139,-0.11837925895386203,-0.20467395928819765,0.7044668877881685,-0.434626029854832,-2.8463941281022818,7.25,0.8059441498228787
0.7915666420358383,0.9001472890306547,2.3861913087643605,0.4194686719285739,0.24167589748335555,1.7320059167264332,0.36875494439158407,0.37357655651028604,1.6402568333802197,1.0599358647516472,0.8915287873797759,2.144235426048137,-0.27876846783596587,-0.3042965765965478,0.4734941178933578,-0.051335570801415584,-0.025900829064777895,-0.02831189939475803,0.2338042331558199,0.21248079633774955,0.1831067126837283,-0.0617497388342188,-0.06276868693290745,0.7001742006578475,0.25806298340224176,3.0373971302820086,7.5,0.7854259280633298
0.7257155435694693,0.8302860966451691,2.5127826118367897,0.4330691103086993,0.2608767148649726,1.744582754351484,0.4033507331655697,0.40888484823929827,1.6647310064428822,1.027864964249192,0.8509697692997208,2.3085810648765457,-0.24804031989498565,-0.25459296248733715,0.5392363066860754,0.16013907784241915,0.17950736811771448,0.1289266003951644,0.04296207703606497,0.06998553749434835,0.012686671817571443,-0.19481746518542353,-0.261703457707534,0.6145909099694216,-0.22212757326965504,-2.4648313917564177,7.75,0.840647024938569
0.6580182987580825,0.7580731093963284,2.628969887975051,0.46150230536458015,0.29470558965034943,1.7648680386627,0.43337860239519477,0.44093206179148947,1.6947452082788987,0.9768847056701373,0.7903919879601151,2.4579482452914005,-0.2935376385961092,-0.32311093550338743,0.39026190242001335,0.06732648260462751,0.09112363016529994,0.033355674094563796,0.19726087680093554,0.1863921709231814,0.2274269428705601,-0.21302460344701396,-0.22291879300931167,0.5803465333494157,0.15232534516728682,2.193941132875162,8.0,0.7351044129390246
0.5828672553925044,0.6738050757090163,2.7161547549539407,0.48490654616285017,0.3239127055203867,1.7845008338378394,0.4756243092034388,0.4836092314058911,1.7421996596884426,0.9226336440888474,0.7306797502919248,2.6019314860288953,-0.30767070832851584,-0.35103333399511,0.3072170334111027,0.11990744378153252,0.1425332967949984,0.12370668730655114,0.14070477766501657,0.15502518599203172,0.15220866840579078,-0.22098388920330503,-0.25477910833621087,0.571519392550544,0.13919292733505662,-0.9691399927838829,8.25,0.842332621460633
0.5060730472131725,0.5900384534976043,2.798300526504472,0.5213859403005089,0.36378052799354216,1.8243534712433072,0.5115804048336843,0.5233587860258075,1.786963548039882,0.8547848239810777,0.6558204439190646,2.7168369995728687,-0.3066829571061396,-0.3190996436961858,0.3499491389931478,0.1719277093197371,0.1764092829902453,0.19511441193719026,0.1469439873769473,0.1629712509672997,0.20590243840572506,-0.3218066716588525,-0.34409534264667047,0.3477247158012432,-0.6409159934051869,0.08287620379048867,8.5,0.7338303771615423
0.4320378389759541,0.5069053186305177,2.846363643776743,0.5576265242404919,0.4036869323138822,1.8596653885539445,0.5506083175321264,0.564812271320742,1.8551909310589774,0.7815785046933442,0.5782150943471336,2.82805944066222,-0.2855987087916074,-0.34596543524050677,0.03455579918502122,0.11799696220012669,0.14284195157247495,0.08738092654790833,0.1652793142105892,0.1686566313921756,0.33991662574703774,-0.2638438826430156,-0.2767474539287778,0.5420548129135686,0.6353413513601602,0.7647749993657567,8.75,0.8198493928004861
0.3549288015784535,0.4218268960599991,2.8853952615288287,0.5964962090397488,0.4441683770474876,1.9152684420460797,0.588824391545368,0.6076343777812026,1.922697978048507,0.7066391004399761,0.4988875905298648,2.9097612134243316,-0.33127359038839715,-0.3346619453236419,0.277697142831666,0.19296051619392882,0.18100960629636786,0.35744350138917447,0.14044927789534437,0.17392022029150922,0.2001397501691996,-0.33567135138392945,-0.35787257660937244,0.11155936918332414,-1.024902551209172,-1.2938358487551247,9.0,0.7755257447220688
0.2883398356204753,0.34596343336664687,2.902457142388769,0.6389918394772042,0.48855259767549275,1.9768700301119364,0.6233105475929784,0.6453054582851613,2.003236498218255,0.6241590508729812,0.4142213056182363,2.976169894925549,-0.2014381372754285,-0.27224575622317615,-0.1412020959521445,0.1470045273057143,0.17406415872767353,0.13536920313767972,0.13543997048553866,0.1274484237401609,0.4441684111887834,-0.32416904515203065,-0.31945770268365575,0.4197100828264135,1.1363039206011676,1.7584264064343167,9.25,0.772550526791057
0.22378601726012473,0.2704898590757625,2.8985689353432895,0.6769337449590157,0.5283837379981691,2.045253118019078,0.6586396076167979,0.682725413207771,2.095328327508346,0.5473774413789411,0.33770028032462035,3.027303857253105,-0.3149924096073763,-0.3315428381038989,0.11009643958830896,0.15653071654877748,0.14458496385373726,0.41169550011945294,0.14719250970501663,0.17191121564071687,0.29256622313194625,-0.29008383080029015,-0.29271049966527174,-0.0106383842059675,-1.066639394155873,-1.3042143486503008,9.5,0.8123792502674296
0.16880284378511684,0.20606642491517688,2.888227536992023,0.715782062373361,0.5674448908224077,2.1330988467602645,0.6892026164078353,0.7166208005372682,2.1865081911274276,0.4698146772686977,0.2608065066952239,3.0491218136082927,-0.12487297819268678,-0.18384463518078628,-0.19282762639844314,0.15425582276598457,0.16790425874017173,0.29107032981003944,0.09731156062328303,0.09925188299526079,0.436872685820706,-0.3304182820816569,-0.3224396893698994,0.1851820350474708,0.8293732019582307,0.8875958062350225,9.75,0.7248059112204676
0.12703626622317682,0.1543480480591353,2.8527658133903473,0.7533647596487474,0.6057313433383084,2.2171828219044434,0.7125583446740293,0.7409028207029227,2.295408853890243,0.3964619188707771,0.19081260841718525,3.0683796217345654,-0.2092596423028334,-0.22990237966754637,-0.0908661624149623,0.14640575543710646,0.13838736138703334,0.38160147134339123,0.08953426550626901,0.0950042783299753,0.43433261628181735,-0.25640378510170797,-0.23751149685441006,-0.031119570037289403,-0.8577875051396918,-0.13628030935800303,10.0,0.8179855955839178
